Battery temp, Charger temp, Battery voltage, Battery current, Battery capacity
29,Not,8650,2479,85
29,Not,8650,2477,85
29,Not,8650,2476,85
29,Not,8650,2474,85
29,Not,8650,2473,85
29,Not,8650,2470,85
29,Not,8650,2468,85
29,Not,8650,2467,85
29,Not,8650,2466,85
29,Not,8650,2464,85
29,Not,8652,2463,85
29,Not,8652,2460,85
29,Not,8652,2459,85
29,Not,8653,2457,85
29,Not,8653,2455,85
29,Not,8652,2454,85
29,Not,8652,2453,85
29,Not,8653,2450,85
29,Not,8653,2449,85
29,Not,8653,2447,85
29,Not,8652,2445,85
29,Not,8652,2443,85
29,Not,8653,2442,85
29,Not,8652,2439,85
29,Not,8652,2437,85
29,Not,8652,2436,85
29,Not,8653,2435,85
29,Not,8653,2434,85
29,Not,8655,2432,85
29,Not,8655,2431,85
29,Not,8655,2429,85
29,Not,8655,2427,85
29,Not,8655,2426,85
29,Not,8654,2423,85
29,Not,8655,2422,85
29,Not,8655,2420,85
29,Not,8655,2419,85
29,Not,8655,2418,85
29,Not,8653,2417,85
29,Not,8654,2413,85
29,Not,8654,2412,85
29,Not,8654,2411,85
29,Not,8654,2409,85
29,Not,8653,2409,85
29,Not,8654,2406,85
29,Not,8654,2404,85
29,Not,8654,2403,85
29,Not,8654,2400,85
29,Not,8654,2400,85
29,Not,8655,2399,85
29,Not,8655,2397,85
29,Not,8656,2394,85
29,Not,8657,2393,85
29,Not,8657,2392,85
29,Not,8657,2391,85
29,Not,8657,2388,85
29,Not,8655,2387,85
29,Not,8656,2385,85
29,Not,8656,2385,85
29,Not,8656,2383,85
29,Not,8655,2381,85
29,Not,8655,2379,85
29,Not,8656,2378,85
28,Not,8656,2376,85
29,Not,8656,2374,85
29,Not,8656,2374,85
29,Not,8656,2370,85
29,Not,8656,2369,85
29,Not,8656,2367,85
29,Not,8658,2365,85
29,Not,8658,2364,85
29,Not,8658,2363,85
29,Not,8658,2360,85
29,Not,8658,2359,85
29,Not,8657,2356,86
29,Not,8657,2356,86
29,Not,8657,2354,86
29,Not,8657,2352,86
29,Not,8658,2351,86
29,Not,8657,2349,86
29,Not,8658,2348,86
29,Not,8658,2347,86
29,Not,8657,2345,86
29,Not,8658,2343,86
29,Not,8658,2342,86
29,Not,8658,2340,86
29,Not,8658,2338,86
28,Not,8658,2337,86
28,Not,8660,2335,86
28,Not,8660,2333,86
28,Not,8660,2332,86
28,Not,8660,2330,86
28,Not,8659,2328,86
28,Not,8659,2327,86
28,Not,8660,2325,86
28,Not,8660,2323,86
28,Not,8660,2321,86
28,Not,8659,2319,86
28,Not,8660,2318,86
28,Not,8660,2316,86
28,Not,8660,2316,86
28,Not,8660,2313,86
28,Not,8660,2312,86
28,Not,8660,2310,86
28,Not,8660,2308,86
28,Not,8660,2307,86
28,Not,8662,2306,86
28,Not,8662,2304,86
28,Not,8662,2303,86
28,Not,8662,2302,86
28,Not,8661,2300,86
28,Not,8661,2298,86
28,Not,8661,2297,86
28,Not,8661,2295,86
28,Not,8662,2294,86
28,Not,8661,2292,86
28,Not,8661,2290,86
29,Not,8661,2288,86
28,Not,8661,2288,86
28,Not,8661,2285,86
28,Not,8661,2284,86
29,Not,8661,2282,86
28,Not,8661,2281,86
28,Not,8661,2280,86
29,Not,8661,2278,86
28,Not,8661,2276,86
28,Not,8662,2275,86
29,Not,8662,2273,86
29,Not,8662,2271,86
29,Not,8664,2270,86
28,Not,8664,2268,86
28,Not,8664,2267,86
28,Not,8664,2265,86
29,Not,8662,2264,86
28,Not,8663,2262,86
28,Not,8663,2262,86
28,Not,8663,2260,86
29,Not,8662,2258,86
28,Not,8662,2255,86
28,Not,8663,2254,86
28,Not,8663,2253,86
28,Not,8663,2252,86
28,Not,8663,2250,86
28,Not,8663,2249,86
28,Not,8663,2247,86
28,Not,8663,2245,86
28,Not,8665,2245,86
28,Not,8665,2244,86
28,Not,8666,2242,86
28,Not,8666,2240,86
28,Not,8664,2238,86
28,Not,8664,2236,86
28,Not,8664,2234,86
28,Not,8664,2233,86
28,Not,8665,2231,86
28,Not,8664,2229,86
28,Not,8664,2228,86
28,Not,8664,2227,86
28,Not,8664,2225,86
28,Not,8665,2223,86
28,Not,8665,2221,86
28,Not,8665,2221,86
28,Not,8665,2219,86
28,Not,8667,2217,86
28,Not,8667,2217,86
28,Not,8667,2215,86
28,Not,8667,2214,86
28,Not,8667,2212,86
28,Not,8666,2211,86
28,Not,8666,2209,86
28,Not,8666,2207,87
28,Not,8666,2206,87
28,Not,8666,2204,87
28,Not,8666,2202,87
28,Not,8666,2201,87
28,Not,8666,2200,87
28,Not,8666,2199,87
28,Not,8667,2196,87
28,Not,8667,2196,87
28,Not,8667,2194,87
28,Not,8667,2192,87
28,Not,8669,2190,87
28,Not,8669,2188,87
28,Not,8669,2188,87
28,Not,8669,2186,87
28,Not,8669,2185,87
28,Not,8668,2183,87
28,Not,8668,2182,87
28,Not,8668,2180,87
28,Not,8668,2179,87
28,Not,8668,2177,87
28,Not,8668,2175,87
28,Not,8669,2175,87
28,Not,8668,2173,87
28,Not,8668,2171,87
28,Not,8668,2169,87
28,Not,8668,2168,87
28,Not,8668,2168,87
28,Not,8668,2164,87
28,Not,8668,2164,87
28,Not,8668,2161,87
28,Not,8668,2161,87
28,Not,8668,2160,87
28,Not,8668,2158,87
28,Not,8670,2156,87
28,Not,8671,2155,87
28,Not,8670,2154,87
28,Not,8670,2153,87
28,Not,8671,2151,87
28,Not,8669,2148,87
28,Not,8669,2147,87
28,Not,8669,2145,87
28,Not,8669,2145,87
28,Not,8669,2144,87
28,Not,8669,2142,87
28,Not,8669,2140,87
28,Not,8669,2139,87
28,Not,8670,2138,87
28,Not,8670,2137,87
28,Not,8670,2135,87
28,Not,8670,2134,87
28,Not,8670,2131,87
28,Not,8672,2129,87
28,Not,8672,2129,87
28,Not,8672,2127,87
28,Not,8672,2126,87
28,Not,8672,2125,87
28,Not,8671,2124,87
28,Not,8671,2121,87
28,Not,8671,2121,87
28,Not,8671,2120,87
28,Not,8671,2117,87
28,Not,8671,2115,87
28,Not,8671,2115,87
28,Not,8671,2114,87
28,Not,8671,2112,87
28,Not,8671,2110,87
28,Not,8671,2108,87
28,Not,8671,2107,87
28,Not,8671,2106,87
28,Not,8673,2104,87
28,Not,8673,2103,87
28,Not,8673,2102,87
28,Not,8674,2101,87
28,Not,8674,2099,87
28,Not,8672,2098,87
28,Not,8673,2097,87
28,Not,8673,2096,87
28,Not,8673,2093,87
28,Not,8672,2092,87
28,Not,8672,2091,87
28,Not,8672,2089,87
28,Not,8673,2087,87
28,Not,8672,2086,87
28,Not,8673,2084,87
28,Not,8673,2082,87
28,Not,8673,2081,87
28,Not,8673,2080,87
28,Not,8676,2078,87
28,Not,8676,2077,87
28,Not,8675,2075,87
28,Not,8675,2073,87
28,Not,8674,2072,87
28,Not,8675,2072,87
28,Not,8674,2070,87
28,Not,8674,2069,87
28,Not,8674,2069,87
28,Not,8674,2066,87
28,Not,8674,2065,87
28,Not,8674,2063,87
28,Not,8675,2062,87
28,Not,8675,2061,88
28,Not,8675,2059,88
28,Not,8675,2058,88
28,Not,8675,2056,88
28,Not,8676,2055,88
28,Not,8677,2054,88
28,Not,8677,2052,88
28,Not,8675,2051,88
28,Not,8675,2049,88
28,Not,8677,2049,88
28,Not,8677,2048,88
28,Not,8677,2046,88
28,Not,8677,2044,88
28,Not,8677,2042,88
28,Not,8676,2040,88
28,Not,8676,2039,88
28,Not,8676,2038,88
28,Not,8676,2037,88
28,Not,8676,2035,88
28,Not,8676,2034,88
28,Not,8676,2032,88
28,Not,8676,2031,88
28,Not,8676,2029,88
28,Not,8676,2028,88
28,Not,8676,2027,88
28,Not,8676,2025,88
28,Not,8676,2024,88
28,Not,8678,2023,88
28,Not,8678,2022,88
28,Not,8678,2021,88
28,Not,8678,2020,88
28,Not,8678,2018,88
28,Not,8677,2016,88
28,Not,8677,2015,88
28,Not,8677,2014,88
28,Not,8677,2012,88
28,Not,8677,2011,88
28,Not,8677,2010,88
28,Not,8677,2009,88
28,Not,8677,2006,88
28,Not,8677,2006,88
28,Not,8678,2005,88
28,Not,8677,2003,88
28,Not,8678,2002,88
28,Not,8678,2001,88
28,Not,8680,2000,88
28,Not,8680,1998,88
28,Not,8680,1997,88
28,Not,8680,1996,88
28,Not,8680,1994,88
28,Not,8679,1993,88
28,Not,8679,1992,88
28,Not,8679,1991,88
28,Not,8679,1989,88
28,Not,8678,1987,88
28,Not,8679,1986,88
28,Not,8679,1985,88
28,Not,8679,1982,88
28,Not,8679,1981,88
28,Not,8679,1981,88
28,Not,8679,1980,88
28,Not,8679,1979,88
28,Not,8681,1976,88
28,Not,8681,1975,88
28,Not,8681,1974,88
28,Not,8681,1973,88
28,Not,8681,1972,88
28,Not,8680,1970,88
28,Not,8680,1968,88
28,Not,8681,1967,88
28,Not,8681,1966,88
28,Not,8680,1963,88
28,Not,8680,1963,88
28,Not,8680,1962,88
28,Not,8681,1961,88
28,Not,8681,1959,88
28,Not,8681,1958,88
28,Not,8681,1956,88
28,Not,8681,1956,88
28,Not,8681,1954,88
28,Not,8683,1954,88
28,Not,8683,1953,88
28,Not,8683,1951,88
28,Not,8683,1950,88
28,Not,8683,1948,88
28,Not,8681,1947,88
28,Not,8682,1946,88
28,Not,8682,1944,88
28,Not,8682,1942,88
28,Not,8682,1942,88
28,Not,8682,1940,88
28,Not,8683,1940,88
28,Not,8682,1938,88
28,Not,8683,1937,88
28,Not,8682,1935,88
28,Not,8682,1934,88
28,Not,8682,1933,88
28,Not,8682,1932,88
28,Not,8682,1931,88
28,Not,8682,1929,88
28,Not,8682,1928,88
28,Not,8682,1927,88
28,Not,8682,1926,88
28,Not,8684,1923,88
28,Not,8684,1923,88
28,Not,8684,1921,88
28,Not,8684,1920,88
28,Not,8684,1918,88
28,Not,8683,1917,88
28,Not,8683,1916,88
28,Not,8683,1914,89
28,Not,8683,1914,89
28,Not,8683,1913,89
28,Not,8683,1911,89
28,Not,8683,1909,89
28,Not,8683,1908,89
28,Not,8683,1906,89
28,Not,8683,1905,89
28,Not,8683,1904,89
28,Not,8683,1903,89
28,Not,8683,1902,89
28,Not,8685,1900,89
28,Not,8685,1899,89
28,Not,8686,1897,89
28,Not,8685,1896,89
28,Not,8686,1895,89
28,Not,8684,1893,89
28,Not,8684,1893,89
28,Not,8685,1892,89
28,Not,8685,1890,89
28,Not,8684,1889,89
28,Not,8684,1887,89
28,Not,8684,1886,89
28,Not,8684,1884,89
28,Not,8684,1882,89
28,Not,8684,1882,89
28,Not,8684,1881,89
28,Not,8684,1879,89
28,Not,8685,1878,89
28,Not,8684,1877,89
28,Not,8686,1875,89
28,Not,8687,1874,89
28,Not,8687,1873,89
28,Not,8687,1872,89
28,Not,8686,1871,89
28,Not,8686,1870,89
28,Not,8686,1868,89
28,Not,8686,1867,89
28,Not,8686,1866,89
28,Not,8685,1864,89
28,Not,8685,1863,89
28,Not,8685,1861,89
28,Not,8685,1860,89
28,Not,8686,1859,89
28,Not,8686,1858,89
28,Not,8686,1857,89
28,Not,8686,1855,89
28,Not,8686,1854,89
28,Not,8688,1853,89
28,Not,8688,1853,89
28,Not,8688,1851,89
28,Not,8688,1850,89
28,Not,8687,1848,89
28,Not,8687,1846,89
28,Not,8687,1845,89
28,Not,8687,1844,89
28,Not,8687,1844,89
28,Not,8687,1842,89
28,Not,8687,1840,89
28,Not,8687,1837,89
28,Not,8687,1833,89
28,Not,8687,1832,89
28,Not,8688,1832,89
28,Not,8687,1832,89
28,Not,8688,1829,89
28,Not,8688,1828,89
28,Not,8689,1828,89
28,Not,8690,1827,89
28,Not,8689,1826,89
28,Not,8689,1823,89
28,Not,8690,1822,89
28,Not,8688,1822,89
28,Not,8689,1820,89
28,Not,8689,1818,89
28,Not,8688,1818,89
28,Not,8689,1817,89
28,Not,8689,1815,89
28,Not,8689,1813,89
28,Not,8689,1812,89
28,Not,8689,1811,89
28,Not,8689,1810,89
28,Not,8689,1809,89
28,Not,8689,1808,89
28,Not,8689,1806,89
28,Not,8689,1807,89
28,Not,8689,1804,89
28,Not,8689,1804,89
28,Not,8689,1803,89
28,Not,8688,1801,89
28,Not,8690,1799,89
28,Not,8690,1798,89
28,Not,8691,1797,89
28,Not,8691,1796,89
28,Not,8691,1795,89
28,Not,8689,1792,89
28,Not,8690,1791,89
28,Not,8690,1791,89
28,Not,8690,1790,89
28,Not,8689,1789,89
28,Not,8689,1787,89
28,Not,8689,1785,89
28,Not,8689,1784,89
28,Not,8689,1783,89
28,Not,8689,1782,89
28,Not,8689,1781,89
28,Not,8689,1780,89
28,Not,8689,1778,89
28,Not,8692,1779,89
28,Not,8692,1778,89
28,Not,8692,1776,89
28,Not,8692,1774,89
28,Not,8692,1773,89
28,Not,8690,1771,89
28,Not,8691,1771,89
28,Not,8691,1770,89
28,Not,8691,1769,89
28,Not,8690,1767,89
28,Not,8690,1766,89
28,Not,8691,1765,89
28,Not,8690,1763,90
28,Not,8691,1762,90
28,Not,8691,1761,90
28,Not,8691,1760,90
28,Not,8691,1759,90
28,Not,8691,1757,90
28,Not,8691,1756,90
28,Not,8693,1755,90
28,Not,8693,1754,90
28,Not,8693,1753,90
28,Not,8693,1751,90
28,Not,8692,1750,90
28,Not,8692,1750,90
28,Not,8692,1749,90
28,Not,8692,1748,90
28,Not,8692,1746,90
28,Not,8692,1744,90
28,Not,8692,1744,90
28,Not,8692,1743,90
28,Not,8692,1742,90
28,Not,8692,1741,90
28,Not,8692,1739,90
28,Not,8692,1737,90
28,Not,8692,1737,90
28,Not,8692,1735,90
28,Not,8694,1734,90
28,Not,8694,1734,90
28,Not,8694,1732,90
28,Not,8695,1730,90
28,Not,8693,1729,90
28,Not,8693,1728,90
28,Not,8693,1727,90
28,Not,8693,1725,90
28,Not,8693,1724,90
28,Not,8693,1723,90
28,Not,8693,1722,90
28,Not,8693,1721,90
28,Not,8693,1720,90
28,Not,8693,1719,90
28,Not,8694,1719,90
28,Not,8693,1717,90
28,Not,8694,1715,90
28,Not,8693,1714,90
28,Not,8696,1713,90
28,Not,8695,1712,90
28,Not,8695,1712,90
28,Not,8696,1710,90
28,Not,8696,1709,90
28,Not,8695,1708,90
28,Not,8695,1707,90
28,Not,8695,1706,90
28,Not,8695,1705,90
28,Not,8694,1703,90
28,Not,8694,1702,90
28,Not,8694,1702,90
28,Not,8694,1700,90
28,Not,8694,1699,90
28,Not,8694,1697,90
28,Not,8694,1698,90
28,Not,8694,1695,90
28,Not,8694,1694,90
28,Not,8695,1693,90
28,Not,8697,1692,90
28,Not,8697,1692,90
28,Not,8697,1689,90
28,Not,8697,1688,90
28,Not,8696,1687,90
28,Not,8696,1686,90
28,Not,8696,1685,90
28,Not,8697,1684,90
28,Not,8697,1683,90
28,Not,8696,1681,90
28,Not,8696,1680,90
28,Not,8697,1680,90
28,Not,8697,1679,90
28,Not,8697,1678,90
28,Not,8697,1676,90
28,Not,8697,1675,90
28,Not,8697,1674,90
28,Not,8697,1675,90
28,Not,8699,1673,90
28,Not,8699,1671,90
28,Not,8699,1670,90
28,Not,8699,1669,90
28,Not,8699,1667,90
28,Not,8697,1665,90
28,Not,8697,1665,90
28,Not,8697,1664,90
28,Not,8697,1662,90
28,Not,8697,1661,90
28,Not,8697,1660,90
28,Not,8697,1660,90
28,Not,8698,1659,90
28,Not,8698,1656,90
28,Not,8698,1655,90
28,Not,8698,1655,90
28,Not,8698,1653,90
28,Not,8698,1652,90
28,Not,8700,1652,90
28,Not,8699,1651,90
28,Not,8699,1649,90
28,Not,8700,1649,90
28,Not,8698,1647,90
28,Not,8700,1647,90
28,Not,8700,1646,90
28,Not,8699,1645,90
28,Not,8700,1643,90
28,Not,8700,1642,90
28,Not,8698,1641,90
28,Not,8698,1640,90
28,Not,8698,1639,90
28,Not,8698,1637,90
28,Not,8698,1637,90
28,Not,8698,1636,90
28,Not,8698,1634,90
28,Not,8698,1633,90
28,Not,8698,1632,90
28,Not,8698,1632,90
28,Not,8699,1630,90
28,Not,8698,1629,90
28,Not,8699,1628,90
28,Not,8700,1627,90
28,Not,8701,1628,90
28,Not,8701,1626,90
28,Not,8701,1625,90
28,Not,8701,1623,90
28,Not,8700,1621,90
28,Not,8699,1621,91
28,Not,8700,1620,91
28,Not,8699,1618,91
28,Not,8699,1618,91
28,Not,8699,1617,91
28,Not,8699,1617,91
28,Not,8699,1616,91
28,Not,8699,1613,91
28,Not,8699,1613,91
28,Not,8700,1612,91
28,Not,8700,1611,91
28,Not,8700,1610,91
28,Not,8699,1608,91
28,Not,8702,1605,91
28,Not,8702,1605,91
28,Not,8702,1605,91
28,Not,8701,1603,91
28,Not,8702,1603,91
28,Not,8701,1602,91
28,Not,8700,1600,91
28,Not,8700,1599,91
28,Not,8701,1598,91
28,Not,8700,1597,91
28,Not,8700,1596,91
28,Not,8700,1594,91
28,Not,8700,1594,91
28,Not,8701,1593,91
28,Not,8701,1591,91
28,Not,8701,1591,91
28,Not,8701,1590,91
28,Not,8701,1587,91
28,Not,8701,1587,91
28,Not,8703,1586,91
28,Not,8703,1586,91
28,Not,8703,1584,91
28,Not,8703,1582,91
28,Not,8702,1582,91
28,Not,8702,1581,91
28,Not,8702,1581,91
28,Not,8701,1579,91
28,Not,8702,1577,91
28,Not,8702,1576,91
28,Not,8701,1575,91
28,Not,8701,1575,91
28,Not,8702,1574,91
28,Not,8702,1573,91
28,Not,8702,1572,91
28,Not,8702,1571,91
28,Not,8702,1569,91
28,Not,8702,1567,91
28,Not,8704,1566,91
28,Not,8704,1565,91
28,Not,8704,1566,91
28,Not,8704,1564,91
28,Not,8704,1563,91
28,Not,8703,1562,91
28,Not,8703,1560,91
28,Not,8703,1559,91
28,Not,8703,1559,91
28,Not,8702,1558,91
28,Not,8703,1557,91
28,Not,8702,1555,91
28,Not,8702,1554,91
28,Not,8703,1553,91
28,Not,8703,1551,91
28,Not,8703,1550,91
28,Not,8703,1550,91
28,Not,8703,1549,91
28,Not,8705,1549,91
28,Not,8705,1548,91
28,Not,8705,1547,91
28,Not,8705,1546,91
28,Not,8705,1544,91
28,Not,8704,1543,91
28,Not,8704,1542,91
28,Not,8704,1542,91
28,Not,8704,1540,91
28,Not,8704,1539,91
28,Not,8704,1538,91
28,Not,8704,1537,91
28,Not,8704,1537,91
28,Not,8704,1536,91
28,Not,8704,1534,91
28,Not,8704,1532,91
28,Not,8704,1532,91
28,Not,8704,1532,91
28,Not,8705,1530,91
28,Not,8706,1529,91
28,Not,8706,1530,91
28,Not,8706,1526,91
28,Not,8706,1526,91
28,Not,8706,1523,91
28,Not,8706,1524,91
28,Not,8705,1523,91
28,Not,8705,1520,91
28,Not,8705,1520,91
28,Not,8705,1519,91
28,Not,8704,1519,91
28,Not,8705,1517,91
28,Not,8705,1517,91
28,Not,8705,1517,91
28,Not,8705,1515,91
28,Not,8705,1514,91
28,Not,8705,1513,91
28,Not,8705,1512,91
28,Not,8705,1510,91
28,Not,8705,1509,91
28,Not,8707,1507,91
28,Not,8707,1507,91
28,Not,8707,1507,91
28,Not,8707,1505,91
28,Not,8706,1503,91
28,Not,8706,1502,91
28,Not,8706,1502,91
28,Not,8706,1500,91
28,Not,8706,1499,91
28,Not,8706,1498,91
28,Not,8706,1497,91
28,Not,8706,1496,91
28,Not,8706,1496,91
28,Not,8706,1494,91
28,Not,8706,1493,91
28,Not,8706,1493,91
28,Not,8706,1492,91
28,Not,8706,1491,91
28,Not,8708,1489,91
28,Not,8708,1488,91
28,Not,8708,1486,91
28,Not,8708,1486,91
28,Not,8709,1486,91
28,Not,8707,1485,91
28,Not,8707,1484,91
28,Not,8707,1483,91
28,Not,8707,1483,91
28,Not,8707,1481,91
28,Not,8707,1480,91
28,Not,8707,1480,91
28,Not,8707,1478,91
28,Not,8707,1478,91
28,Not,8707,1476,91
28,Not,8707,1476,91
28,Not,8707,1473,92
28,Not,8707,1473,92
28,Not,8707,1471,92
28,Not,8709,1470,92
28,Not,8709,1468,92
28,Not,8709,1468,92
28,Not,8709,1467,92
28,Not,8708,1465,92
28,Not,8708,1464,92
28,Not,8708,1464,92
28,Not,8708,1463,92
28,Not,8708,1463,92
28,Not,8708,1462,92
28,Not,8708,1459,92
28,Not,8708,1459,92
28,Not,8708,1458,92
28,Not,8708,1456,92
28,Not,8708,1455,92
28,Not,8708,1453,92
28,Not,8708,1454,92
28,Not,8708,1453,92
28,Not,8708,1452,92
28,Not,8710,1450,92
28,Not,8711,1449,92
28,Not,8710,1447,92
28,Not,8710,1446,92
28,Not,8709,1446,92
28,Not,8710,1446,92
28,Not,8710,1446,92
28,Not,8709,1445,92
28,Not,8710,1443,92
28,Not,8709,1442,92
28,Not,8709,1441,92
28,Not,8709,1440,92
28,Not,8709,1439,92
28,Not,8709,1437,92
28,Not,8709,1437,92
28,Not,8709,1436,92
28,Not,8709,1435,92
28,Not,8709,1435,92
28,Not,8712,1433,92
28,Not,8712,1432,92
28,Not,8711,1432,92
28,Not,8712,1430,92
28,Not,8712,1429,92
28,Not,8711,1428,92
28,Not,8711,1428,92
28,Not,8711,1426,92
28,Not,8711,1426,92
28,Not,8711,1424,92
28,Not,8710,1425,92
28,Not,8710,1422,92
28,Not,8710,1422,92
28,Not,8710,1421,92
28,Not,8710,1421,92
28,Not,8710,1418,92
28,Not,8710,1419,92
28,Not,8710,1417,92
28,Not,8711,1416,92
28,Not,8713,1416,92
28,Not,8713,1414,92
28,Not,8713,1414,92
28,Not,8713,1411,92
28,Not,8713,1411,92
28,Not,8712,1409,92
28,Not,8712,1408,92
28,Not,8712,1408,92
28,Not,8712,1407,92
28,Not,8712,1406,92
28,Not,8711,1404,92
28,Not,8711,1404,92
28,Not,8711,1404,92
28,Not,8711,1403,92
28,Not,8711,1400,92
28,Not,8711,1401,92
28,Not,8711,1400,92
28,Not,8711,1398,92
28,Not,8711,1397,92
28,Not,8714,1397,92
28,Not,8714,1396,92
28,Not,8714,1395,92
28,Not,8714,1394,92
28,Not,8714,1394,92
28,Not,8712,1391,92
28,Not,8713,1392,92
28,Not,8713,1391,92
28,Not,8713,1390,92
28,Not,8712,1388,92
28,Not,8712,1388,92
28,Not,8712,1386,92
28,Not,8712,1386,92
28,Not,8712,1384,92
28,Not,8712,1383,92
28,Not,8712,1383,92
28,Not,8712,1381,92
28,Not,8712,1381,92
28,Not,8712,1379,92
28,Not,8715,1379,92
28,Not,8715,1379,92
28,Not,8715,1378,92
28,Not,8715,1376,92
28,Not,8715,1376,92
28,Not,8714,1374,92
28,Not,8714,1374,92
28,Not,8714,1373,92
28,Not,8714,1373,92
28,Not,8713,1371,92
28,Not,8713,1370,92
28,Not,8713,1369,92
28,Not,8713,1367,92
27,Not,8713,1367,92
28,Not,8713,1366,92
28,Not,8713,1366,92
28,Not,8713,1363,92
27,Not,8713,1363,92
27,Not,8713,1362,92
27,Not,8716,1361,92
27,Not,8716,1360,92
27,Not,8715,1359,92
27,Not,8716,1359,92
28,Not,8716,1359,92
27,Not,8714,1357,92
27,Not,8714,1355,92
28,Not,8715,1354,92
27,Not,8715,1354,92
27,Not,8714,1353,92
27,Not,8714,1352,92
28,Not,8714,1352,92
27,Not,8714,1350,92
27,Not,8714,1349,92
28,Not,8714,1349,92
27,Not,8714,1349,92
27,Not,8714,1347,92
27,Not,8714,1345,92
27,Not,8714,1345,92
27,Not,8717,1344,92
27,Not,8717,1344,92
27,Not,8717,1342,92
27,Not,8716,1342,92
27,Not,8717,1341,92
27,Not,8715,1342,92
27,Not,8716,1339,92
27,Not,8716,1339,92
27,Not,8716,1338,92
27,Not,8716,1337,92
27,Not,8715,1336,92
27,Not,8715,1335,92
27,Not,8715,1334,92
27,Not,8715,1334,92
27,Not,8715,1332,92
27,Not,8715,1331,92
27,Not,8715,1331,92
27,Not,8715,1330,92
27,Not,8715,1330,92
27,Not,8717,1329,92
27,Not,8718,1328,92
27,Not,8718,1327,92
27,Not,8718,1326,93
27,Not,8718,1325,93
27,Not,8716,1323,93
27,Not,8716,1322,93
27,Not,8716,1320,93
27,Not,8716,1320,93
27,Not,8717,1320,93
27,Not,8716,1318,93
27,Not,8716,1318,93
27,Not,8716,1317,93
27,Not,8716,1317,93
27,Not,8716,1316,93
27,Not,8716,1315,93
27,Not,8716,1315,93
27,Not,8716,1313,93
27,Not,8716,1313,93
27,Not,8716,1311,93
27,Not,8719,1311,93
27,Not,8718,1311,93
27,Not,8719,1309,93
27,Not,8719,1309,93
27,Not,8718,1307,93
27,Not,8718,1306,93
27,Not,8718,1306,93
27,Not,8718,1306,93
27,Not,8718,1303,93
27,Not,8717,1302,93
27,Not,8717,1302,93
27,Not,8717,1300,93
27,Not,8717,1299,93
27,Not,8717,1299,93
27,Not,8717,1298,93
27,Not,8717,1297,93
27,Not,8717,1296,93
27,Not,8717,1294,93
27,Not,8717,1293,93
27,Not,8720,1294,93
27,Not,8720,1293,93
27,Not,8720,1293,93
27,Not,8719,1291,93
27,Not,8719,1291,93
27,Not,8718,1289,93
27,Not,8718,1289,93
27,Not,8718,1288,93
27,Not,8717,1286,93
27,Not,8718,1286,93
27,Not,8718,1286,93
27,Not,8718,1285,93
27,Not,8718,1284,93
27,Not,8718,1283,93
27,Not,8718,1282,93
27,Not,8718,1281,93
27,Not,8718,1280,93
27,Not,8718,1280,93
27,Not,8718,1280,93
27,Not,8720,1278,93
27,Not,8720,1277,93
27,Not,8720,1277,93
27,Not,8720,1276,93
27,Not,8720,1275,93
27,Not,8719,1274,93
27,Not,8719,1274,93
27,Not,8719,1272,93
27,Not,8719,1272,93
27,Not,8719,1271,93
27,Not,8718,1270,93
27,Not,8718,1269,93
27,Not,8718,1268,93
27,Not,8719,1268,93
27,Not,8718,1267,93
27,Not,8718,1266,93
27,Not,8718,1264,93
27,Not,8719,1263,93
27,Not,8719,1264,93
27,Not,8718,1262,93
27,Not,8721,1262,93
27,Not,8721,1261,93
27,Not,8721,1259,93
27,Not,8721,1258,93
27,Not,8719,1257,93
27,Not,8719,1257,93
27,Not,8720,1258,93
27,Not,8719,1256,93
27,Not,8720,1254,93
27,Not,8719,1254,93
27,Not,8719,1253,93
27,Not,8719,1252,93
27,Not,8719,1252,93
27,Not,8719,1251,93
27,Not,8719,1248,93
27,Not,8719,1248,93
27,Not,8720,1249,93
27,Not,8720,1247,93
27,Not,8720,1245,93
27,Not,8722,1245,93
27,Not,8722,1244,93
27,Not,8722,1243,93
27,Not,8722,1243,93
27,Not,8721,1243,93
27,Not,8721,1241,93
27,Not,8720,1240,93
27,Not,8721,1240,93
27,Not,8721,1239,93
27,Not,8720,1238,93
27,Not,8720,1238,93
27,Not,8720,1236,93
27,Not,8720,1236,93
27,Not,8720,1235,93
27,Not,8720,1234,93
27,Not,8720,1234,93
27,Not,8720,1231,93
27,Not,8720,1232,93
27,Not,8720,1231,93
27,Not,8722,1229,93
27,Not,8722,1229,93
27,Not,8722,1228,93
27,Not,8722,1226,93
27,Not,8721,1225,93
27,Not,8721,1225,93
27,Not,8721,1225,93
27,Not,8721,1224,93
27,Not,8721,1222,93
27,Not,8721,1223,93
27,Not,8721,1221,93
27,Not,8721,1221,93
27,Not,8721,1220,93
27,Not,8721,1220,93
27,Not,8721,1219,93
27,Not,8721,1217,93
27,Not,8721,1216,93
27,Not,8721,1216,93
27,Not,8721,1216,93
27,Not,8723,1213,93
27,Not,8723,1213,93
27,Not,8723,1212,93
27,Not,8723,1211,93
27,Not,8722,1210,93
27,Not,8722,1210,93
27,Not,8722,1209,93
27,Not,8722,1209,93
27,Not,8722,1210,93
27,Not,8722,1207,93
27,Not,8722,1206,93
27,Not,8722,1205,93
27,Not,8722,1204,93
27,Not,8722,1203,93
27,Not,8722,1202,93
27,Not,8722,1202,93
27,Not,8722,1201,93
